% # columns="iter, evals, sigma, 0, fitness, xbest" seed=836855, Thu Mar 25 11:23:16 2021, <python>{}</python>
1 12 0.4594206352002935 0 7638.9521364792345 21.56237489174169 21.928305609271863 22.22878064141367 21.255570802815466 21.5507291244007 22.164893138666663 21.717331491832798 22.649296177622652 21.277923390567373 22.05968959473649 21.31807850834175 22.000592700345212 22.104707883175134 22.12548387932217 21.493243677497148 22.11146514788589
2 24 0.44861876178096394 0 7580.07691242644 21.813737827966516 22.012575212676747 21.8581321491826 20.943247215982456 21.219310516300414 21.76512942271753 21.500852829861213 21.734035829158188 21.619672688605977 22.319517212234615 21.380893099822877 22.29470214925519 21.782305921301138 20.81253863960968 22.01310274032078 23.079796813342497
3 36 0.44853746456489746 0 7461.081893601743 21.618101545440375 22.11844703318369 21.07567654551308 21.29674147306874 20.8013332580272 21.540337712963375 21.967942209977604 21.37914710067267 21.265305115799592 22.022186997009573 22.044803691496526 21.864836534993923 20.690890681297255 21.549491923744167 21.960102379760485 22.236557440702466
4 48 0.45569738873284227 0 7399.5535418404315 21.154271175486713 21.82656451574193 21.89975578211225 21.028729349063518 21.570520465486034 20.953107958312394 21.22469058801782 21.455600319611662 21.118705375939285 21.636713346111367 21.81137470735982 22.23594103790115 20.940805805351793 21.483583006122885 21.411134240074166 22.2682674094165
5 60 0.4925227008607572 0 7331.1032158129 20.12703914021982 21.73594887980655 21.21417592754962 21.572069905112667 21.176213365061297 22.03338164313476 22.68292514577449 20.979603139831884 21.367751888458415 22.134122427527863 21.82334077916659 21.82553779274177 20.785467919199167 21.55193590407401 19.833418399152226 21.461575309195588
6 72 0.5387164853227397 0 7218.638756613167 20.351642773515426 21.22906030848867 21.1340797691998 21.176011901502445 21.402177293546814 21.580379721035577 21.49232151950687 20.643037666753955 21.359052761294606 21.958444202630357 21.072859891998455 22.689267736871983 20.541291013842788 21.280533554942018 20.212763287676772 21.593296824361644
7 84 0.5890570119267904 0 7100.767483461697 19.284230447397032 22.292716352299227 21.12901803956358 21.21508693783093 20.75902354401522 20.332187566352687 21.069252869122913 20.41902732041616 20.71093591305156 22.014068515869777 21.813531747942452 22.05275929610064 20.4633407716749 21.453646442445685 20.042856683966544 21.7665020839076
8 96 0.6573373642999243 0 7026.286403341504 19.620865567246273 21.195851376160988 20.907027764549724 19.507261926212625 20.353192419615304 21.1665118708153 20.67575915004138 21.11881328226631 21.88037700342898 20.408052807729163 21.761632966723887 22.608039917153764 21.009558439921317 21.37296260104357 20.116308581596495 21.350393073978186
9 108 0.7345626866223757 0 6882.263307591382 19.1190635242634 22.003621767735318 19.685978887875784 20.52197913657863 21.117802026893813 21.03432974936489 21.292283168029304 19.95951240972496 22.145166608792856 21.07955270343935 20.90315584120354 20.866462113636576 21.10283610221088 20.73121866405035 18.863412934111444 21.11111857892305
10 120 0.8281723399992477 0 6733.227320066491 17.511396555602417 22.913731697147806 18.673131507266714 19.938233745578554 21.036783928922883 21.25858384735811 21.04827457220158 19.887694779818812 21.47866837344392 20.669177258104135 21.292888562183187 23.115926337075425 20.599954570598364 19.860822657788184 17.546630521848943 20.477314005714113
11 132 0.9177416928378785 0 6348.1058363405855 16.374029364626807 20.81053475547665 19.49923208849636 20.455164740119965 20.169540915195345 19.283874399853723 20.504915957416188 19.08004560061546 20.08289497403439 20.145089643018224 21.45758598575502 21.01412413877315 20.866711063933927 19.624568787695864 18.30390578638 20.453896926640475
12 144 1.067657025341 0 6120.633753440811 16.911102005044576 21.985875197468513 17.72538171418878 19.675041215062578 19.236018930454094 19.635323145164737 20.437733408908255 18.551086256372553 19.242410657798427 20.29971736371426 19.447215719361527 21.75354124980184 20.239804644055457 20.211039197663442 15.67103292905989 20.85863042822476
13 156 1.2452878656765838 0 5951.364600152879 15.904222225047622 19.890387866962854 15.840929887654141 19.550296152402332 21.418133186788342 20.422880410957273 20.661385405375718 18.093013434902304 18.57733893862892 18.912093253281014 20.569122116765225 21.617870154448593 20.67008987540705 19.41065186078123 16.240485953615973 19.457078355922402
14 168 1.4897013006273652 0 5652.373031741776 15.715784419500268 20.921703287345476 14.183242471232933 17.66729216501641 21.411149338357948 18.226349311007212 20.549429871017356 18.44504310357769 20.100155502806587 18.60033548263492 16.64043400385626 22.72561807417372 20.454241756589976 19.622769846233187 15.183482338037912 17.997843355378293
15 180 1.8269636056730925 0 5163.803318809111 13.913036936831427 21.04809411084594 12.328904647076254 16.045068465848956 19.522065291053178 17.971707573445173 20.70916389571212 15.50550269980064 19.429581630608364 19.376205374253242 14.649044731017906 21.463426460070576 17.035275834427637 21.292255193038248 13.465387023984825 19.7808591627683
