% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=836855, Thu Mar 25 11:23:16 2021
1 12 -0.04369205170866715 -0.007085546939640253 0.004881090131343425 0.04203681713074195 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
2 24 -0.06945820342935478 -0.009258807692393215 0.013425894035338157 0.05190260232107227 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
3 36 -0.0648822416708895 -0.009244056716342264 0.018658626943596185 0.06966937792013628 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
4 48 -0.06906412105906541 -0.006018441879696185 0.02208432655937774 0.07675148270727059 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
5 60 -0.07159566337283851 -0.0109592055157046 0.032995236896042175 0.11549164709364751 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
6 72 -0.06485304338629307 -0.0083566518976274 0.03525461985652614 0.16604037722171214 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
7 84 -0.07430322698429324 -0.0069414997228851505 0.04749368397155136 0.2183978091245867 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
8 96 -0.07256647992790945 -0.0042681901841701555 0.05490129842088198 0.24106190632390886 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
9 108 -0.07754414247650007 -0.007575638323035127 0.05249609609973134 0.24007526120445843 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
10 120 -0.09547384746392686 -0.005708884029263624 0.054659555081330996 0.27113292208573003 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
11 132 -0.08750964036837405 -0.0031302001841245104 0.06457443960298016 0.28863849199210584 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
12 144 -0.09036064178107377 0.002118771653219249 0.07260947306261215 0.3058020673461501 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
13 156 -0.09262573698041136 0.0011030679728120823 0.07073503307411189 0.30501612592443156 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
14 168 -0.09009639488015496 0.0005946727658119547 0.07883257346466518 0.30366612815497257 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
15 180 -0.09467900648528568 0.0007245390526019848 0.08454743326848549 0.31677704260414064 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
16 192 -0.09237419508584263 0.0035570631998359846 0.08552678649197981 0.313744076112022 0.9343557596694271 0.9624971393034261 0.9846570818319881 0.9890083691301607 0.9932700743343456 0.9977744599532842 0.9995061476280164 1.0020590335544497 1.0036815057232025 1.0039434403617369 1.0063365530917396 1.0072611652338785 1.0117429128024913 1.0268048457704564 1.0337690276853582 1.0384698666105217
17 204 -0.09457808822003153 0.001076959817383355 0.0874988794953169 0.29820072963471084 0.7945370490241397 0.8413771538971465 0.8597405690648675 0.8842487908485629 0.8944585523254893 0.9226765737748301 0.9458460452121354 0.9643230436163032 0.9890413441719121 1.0059691206448347 1.0165324642207267 1.0215306855786912 1.04500692888295 1.0792856325111126 1.1188866105707092 1.4449808674381643
18 216 -0.0995585440750242 0.008308595905006131 0.090586915549537 0.2957110373585614 0.7945370490241397 0.8413771538971465 0.8597405690648675 0.8842487908485629 0.8944585523254893 0.9226765737748301 0.9458460452121354 0.9643230436163032 0.9890413441719121 1.0059691206448347 1.0165324642207267 1.0215306855786912 1.04500692888295 1.0792856325111126 1.1188866105707092 1.4449808674381643
19 228 -0.09737908377769303 0.007683176029505984 0.0909119532513212 0.30145521676994524 0.7945370490241397 0.8413771538971465 0.8597405690648675 0.8842487908485629 0.8944585523254893 0.9226765737748301 0.9458460452121354 0.9643230436163032 0.9890413441719121 1.0059691206448347 1.0165324642207267 1.0215306855786912 1.04500692888295 1.0792856325111126 1.1188866105707092 1.4449808674381643
20 240 -0.11326581421408305 0.013256974574052869 0.09840047064882446 0.30330913586090036 0.7945370490241397 0.8413771538971465 0.8597405690648675 0.8842487908485629 0.8944585523254893 0.9226765737748301 0.9458460452121354 0.9643230436163032 0.9890413441719121 1.0059691206448347 1.0165324642207267 1.0215306855786912 1.04500692888295 1.0792856325111126 1.1188866105707092 1.4449808674381643
21 252 -0.1150408697147395 0.0073815871301712455 0.09110264394855218 0.3121942306784181 0.7945370490241397 0.8413771538971465 0.8597405690648675 0.8842487908485629 0.8944585523254893 0.9226765737748301 0.9458460452121354 0.9643230436163032 0.9890413441719121 1.0059691206448347 1.0165324642207267 1.0215306855786912 1.04500692888295 1.0792856325111126 1.1188866105707092 1.4449808674381643
22 264 -0.11681324714858521 0.001618832179813105 0.09513737449808199 0.3143416371084465 0.7945370490241397 0.8413771538971465 0.8597405690648675 0.8842487908485629 0.8944585523254893 0.9226765737748301 0.9458460452121354 0.9643230436163032 0.9890413441719121 1.0059691206448347 1.0165324642207267 1.0215306855786912 1.04500692888295 1.0792856325111126 1.1188866105707092 1.4449808674381643
