% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=836855, Thu Mar 25 11:23:16 2021, <python>{}</python>
37 444 6.732947778578585 1.9524817060162454 358.263355239044 3.6366435272905233e+02 1002.3964695384891 2053.4118999312773   
38 456 6.444008585381018 1.9676968828836372 358.263355239044 6.3183568890694505e+02 796.2782029923005 1386.7501974708234   
39 468 5.938309140462072 1.9420009196056354 358.263355239044 5.5627111598624367e+02 981.428247616119 1512.6460072806408   
40 480 5.365006070086175 1.9038301029973543 358.263355239044 3.7638418834220624e+02 863.3106414232018 1643.9628668673515   
41 492 5.077371298510714 1.8709158433202695 288.9873194691933 2.8898731946919332e+02 723.1329295349196 1143.1310406450996   
42 504 4.772850158448388 1.8552493657068057 288.9873194691933 2.9371389383792905e+02 529.2831374350145 767.1678627147464   
43 516 4.2895749135466374 1.8698873358559316 265.2696304235044 2.6526963042350440e+02 469.63592931864565 643.6012331314124   
44 528 3.996554434946317 1.8153729671772096 154.59350105546375 1.5459350105546375e+02 404.59238813404306 659.5472162795285   
45 540 3.904044960227996 1.8153276013009478 148.12924061992004 1.4812924061992004e+02 309.11223502375634 556.7665291992304   
46 552 3.8126400922702026 1.8271425941814452 148.12924061992004 1.5285137628139535e+02 304.45972463888586 458.1642426046724   
47 564 3.633528225767507 1.807197154298648 148.12924061992004 1.5177682282822039e+02 313.1919466374578 421.8557666164058   
48 576 3.445036363753189 1.8031182236682277 93.1942199236826 9.3194219923682596e+01 279.5738291021827 435.80210127220516   
49 588 3.3440197875265274 1.7845087335126033 93.1942199236826 1.2580259215688177e+02 180.24015246573828 327.531885897391   
50 600 3.2448547955905185 1.8081303052519953 57.85451719066723 5.7854517190667231e+01 165.12721812297625 261.2185480236534   
51 612 3.0517230242702573 1.8429725546407918 57.85451719066723 9.6219528791486411e+01 174.92117622266693 226.88748602317452   
52 624 2.93331043022434 1.8392506538298383 57.85451719066723 6.0367836397513230e+01 118.61548651248113 185.4597849839077   
53 636 2.7441874701984488 1.8498046977571474 57.85451719066723 8.5196039211660349e+01 152.93566730077805 276.6576763335815   
54 648 2.588569948788786 1.855534599307226 57.85451719066723 7.3905632669633405e+01 136.81187326461549 271.7384620965516   
55 660 2.492820782372597 1.8594944051054239 57.85451719066723 6.7066730980856164e+01 116.66268152701741 177.26818047650346   
56 672 2.408015228696882 1.8483608613594713 57.85451719066723 7.3240724453186459e+01 121.04941406513554 179.73920156717543   
57 684 2.2042560177043575 1.8432140250040658 47.043793845584105 4.7043793845584105e+01 105.53512727314994 167.3360187494964   
58 696 1.9991721773040516 1.8376884896960481 47.043793845584105 5.2016268953371771e+01 66.64998736850387 103.96611974430284   
59 708 1.880547186849298 1.8555220821183112 40.70156850730899 4.0701568507308991e+01 59.859285596650864 87.29490079685178   
60 720 1.7861330411400176 1.8747294605771037 33.188661059336056 3.3188661059336056e+01 53.97053024990811 134.72832045748115   
61 732 1.6952380737381425 1.8313465408187115 33.188661059336056 4.0282277085797844e+01 58.18394752080467 76.31098159053944   
62 744 1.5672793453092964 1.829233419662515 27.38144969680865 2.7381449696808652e+01 61.7840877283195 91.95966368705588   
63 756 1.4719522212335057 1.855091641761952 27.2548539119617 2.7254853911961700e+01 38.85665200891653 66.66842187361051   
64 768 1.3885901783682215 1.86493707990176 22.045802189540076 2.2045802189540076e+01 41.03079420972378 54.37690056326149   
65 780 1.2818997926142706 1.861722858296303 10.19226569993852 1.0192265699938520e+01 31.09375635013882 50.474969749768846   
66 792 1.1805051832093116 1.848888807396813 10.19226569993852 1.8082190880973631e+01 22.73250114706142 31.6076537692516   
67 804 1.0958837991446218 1.8491440888191917 10.19226569993852 1.3835749676657269e+01 24.898713077844647 31.723858904241077   
68 816 1.0160130531928695 1.85469978945262 10.19226569993852 1.3791921101977209e+01 20.815160659068667 42.26031550818556   
69 828 0.9583137414899712 1.8598947943250685 10.19226569993852 1.3491683828264302e+01 19.89967015287791 30.731552133017324   
70 840 0.9508521775224398 1.9216048379443538 7.500659939297319 7.5006599392973188e+00 18.289346648035895 28.99580417062283   
71 852 0.9410655309851425 1.9124098158611054 7.500659939297319 8.2190725520039525e+00 19.806342561490645 26.678646655996417   
72 864 0.9121757005248937 1.9023280365884379 7.433257637239501 7.4332576372395014e+00 14.8261738376283 23.76068797842886   
73 876 0.860807426805173 1.923762984510308 5.226103076893889 5.2261030768938888e+00 13.255694147102911 24.717886267143456   
74 888 0.8273090155258421 1.9052134513685755 5.226103076893889 9.7967813056538304e+00 12.806040925518298 23.74367415323587   
75 900 0.7951996168744327 1.9427820876730806 5.226103076893889 6.6491927446812769e+00 11.866698382613368 19.377787339258575   
76 912 0.7807673078284856 1.9102479228006866 5.226103076893889 6.2749981931600587e+00 8.33540104710917 11.706363198477787   
77 924 0.759447132589698 1.9640425215457051 4.215881969283817 4.2158819692838172e+00 8.572864598557203 12.078360697702974   
78 936 0.7309994360822724 1.971756031735505 4.054265883665952 4.0542658836659520e+00 7.9478443170288084 13.704917220499185   
79 948 0.6832571226574988 1.9521910518765582 2.6972642221295975 2.6972642221295975e+00 5.818985809363546 14.822855515943834   
80 960 0.6651851328200821 1.948276621998138 2.6972642221295975 3.3581217810155324e+00 6.074253386889821 11.71091803759305   
81 972 0.6023252563030532 1.9491616879137887 2.4632258816471526 2.4632258816471526e+00 5.319995477156989 11.383491596841521   
82 984 0.5390504376633903 1.9182895735519285 2.4632258816471526 2.5981896718368027e+00 5.2399738526919695 6.51822670180335   
83 996 0.5058515800154305 1.9460732941482637 2.4632258816471526 2.6930936120517952e+00 4.098169352868832 5.752202707343679   
84 1008 0.46993501490118345 1.8744132068655883 1.7149770868881549 1.7149770868881549e+00 3.056108463608696 5.78303384712198   
85 1020 0.44011450217800957 1.8610387777905766 1.7149770868881549 1.7374191091219349e+00 3.1397891467829493 4.088513034433666   
86 1032 0.4092813176618452 1.852837798169697 1.7149770868881549 1.7852501147973934e+00 3.254011795439749 4.286452982387394   
87 1044 0.37688820351954133 1.8329402971807074 1.0420875451588567 1.0420875451588567e+00 1.9768841208993149 3.5319896670267354   
88 1056 0.35620214284868074 1.7789933247969438 0.7564327781129063 7.5643277811290632e-01 2.0403324262554894 3.431599897844741   
89 1068 0.33610510700839474 1.7617440687164219 0.7564327781129063 7.9040059387285222e-01 1.8925841894996724 2.3945143266791535   
90 1080 0.3258822893466741 1.7800284042334413 0.7564327781129063 9.0699652880264936e-01 1.256686771555966 2.0699237034203173   
91 1092 0.3020579310306328 1.8127824678686246 0.4615874674663508 4.6158746746635082e-01 1.1972794721764433 1.6193885382318118   
92 1104 0.2967135261852292 1.8265626324906736 0.4615874674663508 6.9027514490004516e-01 1.4125319627056196 1.9792894772138174   
93 1116 0.289906945325643 1.8100337785660676 0.44752854484633325 4.4752854484633325e-01 1.0365394303975957 2.0376909489942534   
94 1128 0.2709396243620106 1.8442259422679177 0.44752854484633325 4.5022062798516455e-01 1.117424712474023 1.397995888378761   
95 1140 0.26419972859945046 1.8733051271381176 0.44752854484633325 6.6866464526892877e-01 1.023220047503151 1.2996334858799734   
96 1152 0.24553002143077118 1.8424937134217672 0.28785315174432813 2.8785315174432813e-01 0.8557426161266872 1.17111334254586   
97 1164 0.2268083609525806 1.8468816163108743 0.28785315174432813 3.5013308337277954e-01 0.738279749767523 1.186314328213484   
98 1176 0.20831640311304264 1.8707253014504006 0.28785315174432813 3.8570172995677676e-01 0.6088649485476332 0.9693954300669497   
99 1188 0.194398382524312 1.8716448241782018 0.26242883277056006 2.6242883277056006e-01 0.4895945007826418 0.7290559004649397   
100 1200 0.18196308320470458 1.8319792126040364 0.26242883277056006 3.5987922758379770e-01 0.5005101181784681 0.7836720601080839   
101 1212 0.1698053349210661 1.824295734392697 0.26242883277056006 2.9524081564142435e-01 0.47640281156081715 1.162555844309395   
102 1224 0.16289259726021826 1.837689621660347 0.23161971009694698 2.3161971009694698e-01 0.38725317361382255 0.5784539228869183   
103 1236 0.15406381774645214 1.835429064442741 0.23161971009694698 2.4870117693359403e-01 0.389604518279221 0.5604068714555306   
104 1248 0.141874132789269 1.8478293911649044 0.2007869380356643 2.0078693803566430e-01 0.3940518057790993 0.5314548395691107   
105 1260 0.1332489646758693 1.7858435897012164 0.16596615979199597 1.6596615979199597e-01 0.29156462227132907 0.44811081352078935   
106 1272 0.12385087823572975 1.759859476366385 0.16596615979199597 1.7761751398339443e-01 0.25672733379749724 0.4197111278694259   
107 1284 0.12326189820873765 1.787680032411814 0.069350189950821 6.9350189950820998e-02 0.23452199795718026 0.2658418985039914   
108 1296 0.11879411739444189 1.777587456976152 0.069350189950821 9.2684854089229649e-02 0.16134586278080978 0.21896538285650774   
109 1308 0.11160990360378716 1.7835571930652372 0.069350189950821 1.0424875263337699e-01 0.18192069855697193 0.2897349964240328   
110 1320 0.10437371774628813 1.771332461959853 0.069350189950821 7.5836742724617656e-02 0.15580054697500173 0.2539446984819696   
111 1332 0.1048947818216583 1.7765224832417637 0.069350189950821 8.9595622923256540e-02 0.15342418619132714 0.2362468090346647   
112 1344 0.10220276425903885 1.7783053930291408 0.069350189950821 7.8449510049028559e-02 0.1478005575105878 0.3102550551131335   
113 1356 0.0963800636598905 1.7717706334010304 0.039269330673907775 3.9269330673907775e-02 0.16362171096257305 0.20131340144680396   
114 1368 0.0911160931648884 1.8456102950690785 0.039269330673907775 5.6231937956393065e-02 0.08302234864977728 0.19658803052169213   
115 1380 0.0870246174685767 1.8733248079643294 0.039269330673907775 5.1195352610901738e-02 0.09141929019110781 0.17315853965275016   
116 1392 0.08567495698789247 1.8662161934780621 0.039269330673907775 4.3956468085490419e-02 0.05960713380331081 0.11865970002727458   
117 1404 0.08361561549566708 1.8779951485040622 0.03218382358999534 3.2183823589995338e-02 0.08522536472288035 0.13003916337129376   
118 1416 0.07765164865589176 1.8653449159355957 0.03218382358999534 3.3355116293861981e-02 0.06482907160856405 0.1175177910892387   
119 1428 0.07445116138325543 1.8459500420847612 0.027058338314744752 2.7058338314744752e-02 0.0546171124752666 0.09044553193933008   
120 1440 0.07159895611425249 1.8655380924037333 0.027058338314744752 3.8816223310754461e-02 0.06418042363991572 0.10473629315083834   
121 1452 0.06526536083867153 1.8698048023756682 0.022330867835615515 2.2330867835615515e-02 0.06240180455379635 0.12940927627724697   
122 1464 0.05847305381743263 1.8736754871016807 0.0156524075610876 1.5652407561087600e-02 0.035887243182409295 0.05067994866986416   
123 1476 0.056042303427767934 1.8828692406770013 0.0156524075610876 2.1780980650928872e-02 0.03268299626538989 0.06099595255127302   
124 1488 0.05350127695996715 1.8498878850472538 0.0156524075610876 2.2259364202902227e-02 0.032224063975558194 0.047886593864637755   
125 1500 0.051489270436561534 1.8676977300243087 0.0156524075610876 1.8107687572690209e-02 0.041768528761100515 0.06475438628400555   
126 1512 0.04962652632770752 1.8615486159655368 0.0156524075610876 1.6399036902177522e-02 0.028374124575398455 0.03592124609103929   
127 1524 0.04638376938631187 1.8782442631116685 0.014625587118999132 1.4625587118999132e-02 0.02614256162880549 0.05105554016940605   
128 1536 0.043385872583204456 1.8590787268954574 0.009316000207708622 9.3160002077086225e-03 0.017603575595331086 0.03315947291653704   
129 1548 0.040683593766155664 1.8714342434122202 0.009316000207708622 1.3169132880304820e-02 0.021323830270177035 0.03187858871337654   
130 1560 0.03861711952504039 1.865891083364711 0.008691444544366276 8.6914445443662756e-03 0.014154468222341402 0.025455435144100567   
131 1572 0.03628605867737661 1.8688315384578094 0.006023433359171164 6.0234333591711641e-03 0.011587193383366858 0.023491512729298353   
132 1584 0.03352049427300198 1.9056033123299991 0.004777756040121449 4.7777560401214489e-03 0.010129424228531329 0.020472469816869086   
133 1596 0.030401795373544104 1.935320611800937 0.0041014337234957406 4.1014337234957406e-03 0.010344303082799409 0.01642348940272658   
134 1608 0.02805273407521224 1.9141563400055377 0.0041014337234957406 4.9409576421684019e-03 0.007793902298103391 0.01794553003098922   
135 1620 0.02498644636245231 1.918451797014559 0.0033862723900176042 3.3862723900176042e-03 0.007127242944131164 0.011595939225381508   
136 1632 0.023804343079203562 1.903217709772427 0.0028879528893290696 2.8879528893290696e-03 0.0059863849352990795 0.009308697461342118   
137 1644 0.023080135396865275 1.9009989171446333 0.002312660053693133 2.3126600536931331e-03 0.004010482858766328 0.006760267201689242   
138 1656 0.021517357967175136 1.9198670547453047 0.002312660053693133 2.6300296827566844e-03 0.005799346306557247 0.007749423227456221   
139 1668 0.019973732816212935 1.905770391918014 0.002312660053693133 2.5474273380051322e-03 0.003840805761905098 0.00565590524672654   
140 1680 0.01905381783310004 1.9011421566066289 0.0017657102079908892 1.7657102079908892e-03 0.0029614917867811772 0.006297189903117744   
141 1692 0.018425197712771218 1.9264873440296908 0.0017546798438936282 1.7546798438936282e-03 0.003095185563907539 0.005061044770902433   
142 1704 0.017136995936796514 1.9155772646001141 0.0014113787353949197 1.4113787353949197e-03 0.0035815078491951346 0.005001399465301303   
143 1716 0.016035314528225993 1.902376403044117 0.0014113787353949197 1.8585600179659152e-03 0.0023675755924175805 0.005611426356619957   
144 1728 0.015042047789395562 1.876223466440355 0.001162257158702104 1.1622571587021041e-03 0.002756598036058173 0.005868780041524897   
145 1740 0.01462580041441271 1.83461571419374 0.0009679507011295037 9.6795070112950371e-04 0.0017729720271661442 0.003945092111712491   
146 1752 0.013796073914886723 1.8341605329746744 0.0007499601900020764 7.4996019000207639e-04 0.0014474176473980454 0.002652801611318428   
147 1764 0.012928953988824795 1.8431198999080272 0.0007016780431079868 7.0167804310798676e-04 0.0011895222205422573 0.002002210872828201   
148 1776 0.012384335562971173 1.8420091922414772 0.0007016780431079868 8.4980038639215401e-04 0.0014072060380840132 0.002781709700835489   
149 1788 0.011311440102693577 1.8265753887380585 0.0006938231413494791 6.9382314134947909e-04 0.0009326992899778205 0.0017715412945956798   
150 1800 0.010522833589163992 1.8297759789909516 0.0006496628482062103 6.4966284820621031e-04 0.0011608118830690453 0.0016557063878605356   
151 1812 0.009738325043372794 1.8313488857463438 0.00042953075528013364 4.2953075528013364e-04 0.0009460492181393555 0.0012323915160759203   
152 1824 0.009459878361491045 1.8233349070898557 0.0003297453870004826 3.2974538700048260e-04 0.000952424709090869 0.0014901972925420873   
153 1836 0.00923387672924974 1.819823962110978 0.0003297453870004826 3.6910182511442713e-04 0.0006569666402540184 0.0008416224242685145   
154 1848 0.009034661126519199 1.8232124104437217 0.0003297453870004826 5.0104428578054416e-04 0.0006483556077554685 0.0010200304455956007   
155 1860 0.008824764377243255 1.8612416227112558 0.0003297453870004826 4.6705881344253784e-04 0.0007174790721631769 0.0013065413349900186   
156 1872 0.008449305817021547 1.8462614447240357 0.0003297453870004826 5.5211264742801561e-04 0.0006990837046755237 0.001068998390179317   
157 1884 0.008001301712321537 1.875244399816441 0.0003297453870004826 4.2526702121770891e-04 0.0007517885519709123 0.0010481280590776605   
158 1896 0.007686769142851397 1.883314375540275 0.0002543113004223131 2.5431130042231312e-04 0.000582748279150958 0.0009125232590871195   
159 1908 0.007377303021405088 1.8782320333113671 0.00020758221527997903 2.0758221527997903e-04 0.0005415179756844389 0.0008016507361864125   
160 1920 0.006966690000541652 1.8887199316437902 0.00017099525603898647 1.7099525603898647e-04 0.0004247754597394789 0.0006828501914686521   
161 1932 0.006440751499855541 1.8872227527867829 0.00013039462116325423 1.3039462116325423e-04 0.0003956149786178769 0.0005044566036686637   
162 1944 0.005818589704718619 1.9099663961699378 0.00013039462116325423 1.5673845423799524e-04 0.0003051215935022142 0.0005127119773916237   
163 1956 0.005287307565929035 1.8878929465645478 0.00012278159434388084 1.2278159434388084e-04 0.00030811442190992324 0.0004460151479857922   
164 1968 0.00506496108829896 1.8938437043836869 9.724876815302903e-05 9.7248768153029033e-05 0.00020001264944157076 0.00032943492830304444   
165 1980 0.004871740005555458 1.8982125179906346 8.710181663740003e-05 8.7101816637400028e-05 0.00023247829367409225 0.00044346149453763223   
166 1992 0.004742069396876117 1.9064265333905894 8.710181663740003e-05 9.6429658336021298e-05 0.00018941236305477255 0.0002547770648288789   
167 2004 0.00443321733749619 1.880217369347886 6.28992250499475e-05 6.2899225049947504e-05 0.00020826442088211155 0.0003253774201770843   
168 2016 0.0042436397504106525 1.8661909523325957 4.1910316842022816e-05 4.1910316842022816e-05 0.00012658927607285075 0.0002404002979296696   
169 2028 0.003952725432947511 1.870268591783746 4.1910316842022816e-05 5.3224785554470001e-05 0.00010154427224545749 0.00020449150462592078   
170 2040 0.0036170376163532376 1.8553044168933983 2.6780126628623312e-05 2.6780126628623312e-05 0.0001055172857853602 0.00013734462671475663   
171 2052 0.0034263509529984474 1.8494840726014052 2.6780126628623312e-05 5.4082534980069272e-05 7.654689944931773e-05 0.0001044934620490347   
172 2064 0.0031707897177942735 1.8542281948366204 2.6780126628623312e-05 2.9070562345876666e-05 8.336220822430564e-05 0.0001374446238749869   
173 2076 0.0029238769158073524 1.823197615871518 2.0707801391240356e-05 2.0707801391240356e-05 7.230665920211413e-05 0.00011199922524708998   
174 2088 0.002717411882192565 1.8280531168762484 2.0707801391240356e-05 2.8250142129791598e-05 4.612624602292932e-05 8.68428225073756e-05   
175 2100 0.0026294383393466064 1.8489463590514514 2.0707801391240356e-05 2.6085260577768793e-05 4.794225580766773e-05 7.609957788232137e-05   
176 2112 0.0025114380950192294 1.8354878346345587 2.0707801391240356e-05 2.2145411756074372e-05 4.1080846567035765e-05 5.815870854237529e-05   
177 2124 0.002349643119281305 1.8278523758723753 2.055595708484416e-05 2.0555957084844160e-05 3.8336032970125965e-05 7.489735342033839e-05   
178 2136 0.002183899053983743 1.8404256205441216 9.698358650607305e-06 9.6983586506073047e-06 2.922489420161911e-05 5.122615826238453e-05   
179 2148 0.00204743826496813 1.8466709647469706 8.608063136160816e-06 8.6080631361608159e-06 2.8072990207914177e-05 5.3749720274353246e-05   
180 2160 0.0018872624475323556 1.8560177604664287 8.608063136160816e-06 1.1117342401550888e-05 2.0277704156947248e-05 3.547579664325982e-05   
181 2172 0.0017482542890717712 1.8328924704813838 7.3199315478151305e-06 7.3199315478151305e-06 2.0828592854440512e-05 4.82583759421565e-05   
182 2184 0.0016274689393495515 1.8308467852811998 7.1122618637250855e-06 7.1122618637250855e-06 1.6391127388809356e-05 3.0948738727184834e-05   
183 2196 0.0015412428849321798 1.8537378210456317 6.225489510830206e-06 6.2254895108302060e-06 1.7742794511361328e-05 3.1727688857232184e-05   
184 2208 0.0014164233590295916 1.8557904195345847 6.225489510830206e-06 6.3631589203856452e-06 1.2922844313179365e-05 1.9267814250148708e-05   
185 2220 0.0013292605260144823 1.8652547494564917 6.225489510830206e-06 7.6723891194722213e-06 9.7966519613118e-06 2.0161030890822587e-05   
186 2232 0.0012722638556204142 1.8740143003297134 6.225489510830206e-06 6.9815850025926306e-06 1.1967775259154183e-05 2.1816923005108968e-05   
187 2244 0.0012287754958455563 1.8781725123594113 5.447128869960134e-06 5.4471288699601342e-06 8.323153140229903e-06 1.5375012369622637e-05   
188 2256 0.001188964526419809 1.9148410717847069 5.3880041330752135e-06 5.3880041330752135e-06 9.860632331434635e-06 1.407420679774904e-05   
189 2268 0.0011493059133727015 1.933773138835439 5.277870479883006e-06 5.2778704798830057e-06 7.8947261755039e-06 1.3881394242311194e-05   
190 2280 0.0010972849387153206 1.9234788375106904 3.904432635702154e-06 3.9044326357021541e-06 7.464030454214313e-06 1.121912777322843e-05   
191 2292 0.0010771096964553568 1.8964340631941599 3.904432635702154e-06 4.4763198999953011e-06 1.1289483636296384e-05 1.4009065970242365e-05   
192 2304 0.0009993211026090043 1.8874600550185643 3.895077171097844e-06 3.8950771710978438e-06 7.292172219262206e-06 1.0460369583091319e-05   
193 2316 0.0009182233848114254 1.9011704980976967 2.385319000619149e-06 2.3853190006191491e-06 6.593876902360775e-06 9.10023107489331e-06   
194 2328 0.0008545943262023593 1.878382635416382 2.385319000619149e-06 3.2280973450081074e-06 5.578471051984163e-06 7.448612209354546e-06   
195 2340 0.0007946824462642136 1.8697371556686293 2.385319000619149e-06 2.3959824635922124e-06 4.525668719529471e-06 1.0024713760737184e-05   
196 2352 0.0007426786310198638 1.862773385705994 2.385319000619149e-06 2.7594560423557987e-06 4.036436496160202e-06 5.953335979292995e-06   
197 2364 0.0006839951329498136 1.8959809186879546 1.2692750190250825e-06 1.2692750190250825e-06 3.088193034081981e-06 5.13131663114243e-06   
198 2376 0.0006346779944679492 1.901714391499881 1.2692750190250825e-06 1.4817979100221624e-06 2.7609130185255205e-06 3.4722923713967826e-06   
199 2388 0.0006002951878320528 1.8731916484365163 5.787909793291367e-07 5.7879097932913674e-07 2.177240206743405e-06 3.957743046774694e-06   
200 2400 0.0005550143809318376 1.8844058063214943 5.787909793291367e-07 8.7309065966879228e-07 1.7026639611275456e-06 2.3078477682410815e-06   
201 2412 0.0005371740614007511 1.8954054720020082 5.787909793291367e-07 9.8343940655342294e-07 1.7445068499040903e-06 2.6254180512324502e-06   
202 2424 0.000509274541166762 1.8964741290317428 5.787909793291367e-07 1.1861690079070775e-06 1.886132262514396e-06 2.7310042359537913e-06   
203 2436 0.0004796569274898576 1.8879139312530375 5.787909793291367e-07 1.0323971279139201e-06 1.9230476432350167e-06 2.116065866958507e-06   
204 2448 0.0004623444975562843 1.9120176431386129 5.787909793291367e-07 8.9196521982577002e-07 1.511523529181918e-06 2.968513544008575e-06   
205 2460 0.00044706488767781363 1.8979152786647668 5.787909793291367e-07 1.1954957621999062e-06 1.6859524679399403e-06 2.2838355936467913e-06   
206 2472 0.0004203609951026092 1.924226783180683 5.787909793291367e-07 6.9343131748946783e-07 1.6528477448626097e-06 2.0634383064171835e-06   
207 2484 0.00039481639830972465 1.944121290221736 5.787909793291367e-07 6.0089354639588555e-07 1.115113250600158e-06 1.4558344152850979e-06   
208 2496 0.00037841924576414684 1.9460633919702162 5.147835298785133e-07 5.1478352987851335e-07 9.117989792094972e-07 1.3267412988886358e-06   
209 2508 0.000369865366546499 1.9478771815251705 2.4088962933336047e-07 2.4088962933336047e-07 6.768658992815468e-07 1.3562349688039218e-06   
210 2520 0.00033724049534947334 1.9373308917497423 2.4088962933336047e-07 3.9222706127341836e-07 6.455403941346123e-07 1.1597216479801911e-06   
211 2532 0.0003068428582259118 1.965310464260606 2.4088962933336047e-07 2.6926793599343026e-07 5.683106111591669e-07 1.3290071296359596e-06   
212 2544 0.00028279417386054093 1.9628144533674052 2.4088962933336047e-07 2.7015197279592205e-07 6.65680603313542e-07 9.96467578570144e-07   
213 2556 0.00026889225547706074 1.9356426510705673 2.3828862557093013e-07 2.3828862557093013e-07 3.7518169284005456e-07 7.491827341487666e-07   
214 2568 0.00025665111167100306 1.9635140217427627 1.3672243535128586e-07 1.3672243535128586e-07 3.2949887804004283e-07 5.371333897229075e-07   
215 2580 0.00023527334552786924 2.0030930328577536 1.3672243535128586e-07 1.7373501651977530e-07 2.6624741214586905e-07 5.081580149339756e-07   
216 2592 0.00022395963453563218 1.9978250145668892 1.3672243535128586e-07 1.8914816672271317e-07 2.574390265655543e-07 4.4893605009090735e-07   
217 2604 0.0002186328039697472 1.9834958942116951 1.1918912879964017e-07 1.1918912879964017e-07 2.2433358565660698e-07 4.095056239486575e-07   
218 2616 0.0002036486304386925 2.0066130720130495 9.770749337174522e-08 9.7707493371745215e-08 2.2058937475013616e-07 3.0989638216253074e-07   
