% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=836855, Thu Mar 25 11:23:16 2021
1 12 0.4594206352002935 1.00004687609865 1.0 1.0 1.0000031250048829 1.0000062500195313 1.0000093750439456 1.0000125000781253 1.0000156251220709 1.0000187501757822 1.0000218752392596 1.0000250003125026 1.0000281253955117 1.0000312504882864 1.000034375590827 1.0000375007031337 1.0000406258252066 1.0000437509570452 1.00004687609865
2 24 0.44861876178096394 1.0387803051134088 0.9236031141218224 0.9236031141218224 0.9611909353734226 0.9832887376071426 0.9903504429964024 0.991682165545058 0.997987600521994 1.0000075829721082 1.0000164175191506 1.0000313730766566 1.0000361056551987 1.0009327229838736 1.0024768691487993 1.0083011341383823 1.0190152508801538 1.0329493042114366 1.0387803051134088
3 36 0.44853746456489746 1.0855851195152828 0.8904937455492854 0.8904937455492854 0.9447682731963893 0.9658000901228246 0.9788059692675435 0.9839913388290417 0.9896231949984436 0.9939237075607587 0.9963015185133762 0.9977088324906325 1.0009089559060678 1.0016359489638997 1.0087727530338895 1.0141610307149773 1.041748076303994 1.0449517450844221 1.0855851195152828
4 48 0.45569738873284227 1.1121804295297715 0.8824822096705587 0.8824822096705587 0.9263373429256901 0.9517260642773681 0.9685236952587917 0.9784788848152459 0.9829080240474848 0.9848728017403352 0.9901662658803538 0.9938093435990788 0.9963117637162892 1.0042305723248237 1.023059515258423 1.0296096363020038 1.0430543480800303 1.0501667636125982 1.1121804295297715
5 60 0.4925227008607572 1.1273572779581509 0.8759149141305052 0.8759149141305052 0.924818901936228 0.9508487404135247 0.9588295169334347 0.9608751967699933 0.9728525515049918 0.9758822047085588 0.985927231645946 0.9917041219773641 0.9997248167642454 1.0170726600675168 1.023889324548505 1.030070649061221 1.043341641069747 1.0462281152339235 1.1273572779581509
6 72 0.5387164853227397 1.185269668459808 0.862399608386671 0.862399608386671 0.9238987516025048 0.9406219694121113 0.9443439193410991 0.957805420783244 0.9664541567327186 0.973465618179042 0.9880050507170522 0.9923570833237428 1.0044294632652389 1.0154880525391314 1.0185593238823525 1.032694439865242 1.03859997355165 1.1076306642888736 1.185269668459808
7 84 0.5890570119267904 1.24999137723289 0.8645934589019898 0.8645934589019898 0.9172064189369862 0.9315504651893323 0.9429017353337906 0.946476104101039 0.9626737649467668 0.9662939942565445 0.9832309968410857 0.9959423483547437 0.9985371848410138 1.0040463802689947 1.0259935339519008 1.0316204270281644 1.0396924246256631 1.1048509113522456 1.24999137723289
8 96 0.6573373642999243 1.3512497742259542 0.8481080676176036 0.8481080676176036 0.911211109897077 0.9197798867035175 0.9275014449953486 0.9462958824270024 0.9568822390445405 0.9639266774403195 0.9719434877962035 0.994715720680967 0.9978172236445277 1.0095578681065125 1.0231428674161536 1.0338858040068437 1.0391364625712267 1.103727186968461 1.3512497742259542
9 108 0.7345626866223757 1.391645696778897 0.8475673794498099 0.8475673794498099 0.9066409202962754 0.9090765451171712 0.9297322750475545 0.947519769282073 0.9513152047109353 0.9580596625371431 0.9785127752937862 0.9908266077903981 0.99299854059676 1.0088877559554368 1.0214131576797645 1.0346591602588733 1.0468298349140233 1.1026390868213654 1.391645696778897
10 120 0.8281723399992477 1.3832808159894827 0.8454905879960724 0.8454905879960724 0.9003703240441862 0.9069437102782988 0.9228709411018992 0.9446416803190166 0.9548320071964924 0.9574600604883341 0.9727953983073531 0.9907784517993288 0.9989546478661854 1.0011223561142721 1.031392833556823 1.0378946855961468 1.0461507662474114 1.1014717925369615 1.3832808159894827
